Region,Country_code,Name,Sector,Substance,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Asia-Stan,KAZ,Kazakhstan,Cement production,CO2,2489.76,2607.21,2699.28,2813.94,2947.56,3107.26,3140.46,3198.72,3178.56,3066.21,3093.48,3129.45,3021.48,3437.91,3223.92,3420.15,3623.43,3724.1,3743.35,3806,1003.08,794.56,690.924,348.712,166.712,96.772,15.652,46.384,10.14,7.384,1.976,156.312,26.624,0.52,341.848,351,469.976,589.836,972.556,921.648,1013.116,1053.728,2293.876,2994.732,3199.664,3415.932,3482.908,3772.132,3844.776,3755.232,4457.366209,3858.161639,3858.161639,3858.161639
Asia-Stan,KAZ,Kazakhstan,Lime production,CO2,738,738,742.65,747.3,747.3,747.3,778.425,809.625,809.625,825.15,840.75,859.425,859.425,1012.65,1012.65,1002.375,1002.375,1002.375,1049.55,1042.725,1413.31425,1311.31875,1189.026,806.5065,520.017,524.5275,406.74525,423.91425,469.5242308,467.5258744,512.9051419,450,450,450,468.0465,526.39875,741.0705,767.3835,679.43775,598.635,660.91875,719.87025,681.141,651.87525,692.25,653.25,696,786,664.5,656.25,623.25,700.5,697.5,682.5
Asia-Stan,KAZ,Kazakhstan,Limestone and dolomite use,CO2,1405.609753,1405.609753,1405.609753,1405.609753,1405.609753,1405.609753,1405.609753,1405.664959,1405.609753,1405.664959,1405.554551,1405.775385,1405.278605,1406.327774,1404.286099,1408.319975,1400.165702,1416.177411,1383.388177,1445.753808,1334.388558,1243.74075,1058.961215,500.4287246,290.464804,134.893844,84.45269486,142.9024923,692.035796,930.8316612,677.8471336,955.1594092,1626.680081,2206.90667,1557.864445,2580.191956,3454.331323,2741.842759,3097.195796,2196.248693,1996.879636,1978.573696,1083.215918,3300.506198,2556.285556,3527.080287,2393.854412,2343.222676,2004.440746,2581.354004,3037.378576,3401.94277,3401.94277,3401.94277
Asia-Stan,KAZ,Kazakhstan,Soda ash production and use,CO2,,,,,,,,,,,,,,,,,,,,,121.3237191,119.380783,121.4681016,125.8157209,94.82849666,111.438705,124.5486214,120.0756186,217.3672566,228.5985012,266.685425,294.2952339,288.6450309,302.8216613,306.1373469,292.347385,285.6973208,324.1322964,345.5641053,325.6063764,279.2019543,572.3534555,596.5331558,582.3914518,535.6485859,536.9026802,553.4397396,550.3441021,546.0737859,544.3974414,573.1336522,641.9245529,641.9245529,641.9245529
Asia-Stan,KAZ,Kazakhstan,Production of other minerals,CO2,0.6555,0.666265,0.677015,0.68755,0.69755,0.7068,0.715245,0.723065,0.73054,0.738075,0.74595,0.75411,0.762425,0.770975,0.779845,0.789,0.79862,0.808395,0.817215,0.82359,0.8265,0.825715,0.82167,0.814885,0.80617,0.796295,0.785235,0.77328,0.5333,0.4269,1.3447,6.6056,8.2962,10.333,10.1043,11.3548,12.6052,12.1937,9.5655,7.0447,7.5914,11.1789,11.2718,10.2833,9.6175,7.7495,13.7434,20.2554,21.4439,19.5888,11.6996,13.10385539,13.10385539,13.10385539
Asia-Stan,KAZ,Kazakhstan,Production of chemicals,CO2,788.2200029,812.9232772,845.4124738,853.6837554,865.5904185,883.4219878,935.1202614,935.7328647,957.2509339,991.5204981,985.4224431,964.7409571,991.7314791,1066.697723,1053.515938,1051.395999,1204.87633,1189.586717,1212.597639,1174.434181,1120.480848,996.1683958,841.9438177,757.7728401,368.2998979,269.6939503,361.6342111,327.6822525,167.372359,164.418569,169.470829,204.106779,215.459239,234.654249,261.035629,262.345129,256.892129,260.979129,262.843929,277.539829,291.318929,295.968129,519.515829,541.428529,659.002229,696.457729,747.882829,760.893229,748.677929,760.9846623,745.2952095,874.3349778,846.2347317,846.1091709
Asia-Stan,KAZ,Kazakhstan,Production of metals,CO2,7800.268802,7400.317061,8349.559914,9853.272084,9296.056919,7481.209554,7899.496274,8061.227089,7357.918472,7894.352288,6853.067598,6355.796366,3983.710267,3482.60999,4791.794285,4664.931667,4074.67657,4188.891219,4157.400733,4092.826498,4167.393272,3888.65682,3479.2886,2990.636021,1896.428592,2264.511372,1668.145036,1884.548412,1955.499122,2497.113055,2800.645211,2906.000278,3030.221106,3246.646983,3362.072529,3428.50731,3587.737993,3769.100453,3710.441779,3439.187038,3952.272895,3982.209209,4200.302793,3767.827764,3850.728342,4424.04275,4251.892015,4373.56223,4477.787436,5019.002842,5025.131092,5782.482633,5178.065887,4922.906339
Asia-Stan,KAZ,Kazakhstan,Non-energy use of lubricants/waxes (CO2),CO2,,,,,,,,,,,,,,,,,,,,,,,,,54.33117354,54.33117354,192.0113941,64.82697501,66.67920147,55.5659706,78.40979853,80.87939265,80.87939265,93.22742058,93.22742058,93.22742058,93.22742058,35.19179559,,,,,,,,,,,,,,9.26463678,9.26463678,9.26463678
Asia-Stan,KAZ,Kazakhstan,Solvent and other product use: paint,CO2,74.2497602,75.469416,76.6868586,77.8802794,79.012813,80.0606884,81.0170438,81.9014196,82.7474604,83.6012936,84.495202,85.423844,86.3713312,87.3436916,88.3464164,89.3716186,90.4412278,91.5227896,92.4884906,93.1691464,93.4494,93.2873568,92.7346706,91.887928,90.8911674,89.85944,88.815639,87.7586358,86.751489,85.8632038,85.1423584,84.6249602,84.3052166,84.135205,84.0400066,83.9634686,83.8776004,83.7963973,83.71286165,83.63049228,83.5481229,83.46575353,83.38338415,83.31748865,83.25159315,83.18569765,83.1132126,83.04079071,82.96843193,82.89862058,77.97481443,71.31620404,70.72763129,70.70121933
Asia-Stan,KAZ,Kazakhstan,Solvent and other product use: degrease,CO2,3.544542253,3.602590553,3.660449595,3.717119012,3.770787329,3.820346032,3.865416604,3.906972374,3.94679778,3.987299109,4.030098578,4.075115076,4.121510458,4.169419907,4.218762315,4.268969904,4.320772673,4.372710626,4.419511561,4.454226987,4.471990253,4.471909143,4.455984387,4.425946352,4.384715025,4.335372618,4.277405428,4.212841226,4.150142572,4.1003135,4.071059536,4.066355109,4.084091339,4.118347136,4.159875869,4.201945341,4.242338523,4.283029111,4.326234134,4.375711726,4.433787063,4.500946811,4.574973941,4.652326614,4.728165218,4.798947916,4.863322858,4.921938935,4.975839769,5.026969319,5.076762972,5.125391875,5.172436143,5.217317456
Asia-Stan,KAZ,Kazakhstan,Solvent and other product use: chemicals,CO2,9.618002314,9.775971413,9.933445635,10.08785152,10.23532894,10.37092898,10.49465166,10.60946629,10.71834225,10.82919775,10.94500217,11.0657555,11.18848838,11.31419061,11.44385197,11.57648268,11.71505205,11.855601,11.98031346,12.06840399,12.10502591,10.2209092,13.4937792,13.4937792,13.4937792,9.4820792,6.861390171,6.075766243,4.5879999,0.030005486,0.002168571,0.0193908,0.182731371,0.083655943,0.082120971,0.080586,0.080586,0.080586,0.080586,0.080586,0.080586,0.080586,0.080586,0.080586,0.080586,0.080586,0.080586,0.080586,0.080586,0.080586,0.075799553,0.086910471,0.088235641,0.088202691
Asia-Stan,KAZ,Kazakhstan,Solvent and other product use: other,CO2,27.26696967,27.25564056,27.57595254,28.44247803,28.83240914,28.83347207,29.20335291,29.4100279,29.55000033,29.75218567,29.82818302,30.18453626,30.44731483,30.67860535,30.94635294,31.23610332,31.55577838,32.08524018,32.46542719,32.8189468,32.00086109,31.41089553,32.6781099,32.70444401,32.24430099,30.95516023,29.34970187,28.43995144,27.48803914,27.47798636,27.05550969,27.53528103,27.74553817,28.75882183,29.22812523,29.75201262,30.13642489,30.56169558,30.36347314,31.45558515,32.02545049,33.85753992,33.79967396,36.13765902,36.60879486,36.94236153,38.68778936,40.90405399,42.48379678,42.68279342,42.87427806,42.88926292,45.50290134,45.73350521
Asia-Stan,KAZ,Kazakhstan,Other direct soil emissions,CO2,71.41392825,71.41392825,71.41392825,71.41392825,77.45664526,77.45664526,81.93374922,91.90423228,94.15651771,96.84827347,99.40269475,99.7048306,99.59496302,105.9947497,106.0771504,108.5217041,112.6142715,115.360961,107.1208924,87.31726074,81.94550161,76.57374248,71.20198335,65.83022422,,55.08670596,49.71494683,44.3431877,38.97142857,88,88,122.5714286,141.4285714,141.4285714,119.4285714,122.5714286,128.8571429,134.9333333,154,154,185.4285714,179.1428572,189.8285714,107.6952381,204.12857,229.5857122,292.9142809,278.1952351,311.3523755,220.4714229,425.5952276,460.4809463,460.0678431,452.4043882
Eastern_Africa,KEN,Kenya,Public electricity and heat production,CO2,256.3057476,256.3057476,296.851945,343.6213505,287.5174431,287.5174431,527.2956821,387.1819234,334.1896199,290.6290547,471.2890112,343.6213505,299.9635566,138.0695076,172.2958959,113.8569815,360.2464067,330.0051377,270.8868552,267.7755687,166.2668279,188.1443544,219.2591389,247.456784,273.1252685,260.2911782,353.4352224,399.919095,899.1881937,1210.530186,1929.647035,1370.665812,931.6678764,833.7559605,944.3078119,1370.665812,1651.760685,1579.129269,1948.607097,2722.371259,2349.685234,2545.508437,1999.166839,1967.566841,2349.685234,1285.394157,1381.26803,2397.482494,1462.421883,1246.153381,708.9643306,1183.615934,1125.724208,1126.11989
Eastern_Africa,KEN,Kenya,Other Energy Industries,CO2,194.7027258,194.7027258,191.932281,176.033722,216.1420855,216.1420855,200.9256161,197.8140123,225.8175103,207.1485065,194.0209612,172.9224432,161.158102,136.6073746,136.6073746,133.4960881,207.9602429,242.9114515,228.0358316,250.2003346,258.1713054,218.0195651,231.8722614,231.8722614,272.3215401,234.3453962,225.0109021,209.4535098,217.7650746,214.9946356,257.5758843,214.9946356,200.8007725,189.3776735,217.7650746,209.1123373,209.1123373,212.2239488,200.8007725,203.5712115,203.5712115,220.5357613,127.4026027,79.28022042,,,,,,,,,,
Eastern_Africa,KEN,Kenya,Manufacturing Industries and Construction,CO2,614.604666,614.604666,658.464508,648.8820802,661.7571957,707.4274752,895.2164448,987.6842649,923.4425129,1004.10129,910.4387939,1113.908522,1069.196464,941.3011035,1161.719276,1169.510271,1167.190216,1397.503746,1352.514521,1318.913377,1413.974809,1403.993102,1476.459722,1567.183342,1545.068811,1545.575684,1769.228571,1543.130103,1413.026108,1284.598641,1500.97092,1624.254546,1793.237915,1541.644496,1717.289631,1891.886709,2321.963731,2178.317381,2256.864092,2124.851122,2485.531672,2901.955505,2101.57595,2459.383724,3187.261349,3594.676747,3718.613289,3575.932635,2987.383198,2613.700582,2703.113998,3211.573601,3552.185844,3879.620641
Eastern_Africa,KEN,Kenya,Domestic aviation,CO2,12.543944,12.543944,15.67986,15.67986,18.816063,18.816063,18.816063,18.816063,21.951979,15.67986,18.816063,18.816063,18.816063,18.816063,18.816063,18.816063,18.816063,18.816063,21.951979,18.816063,28.224098,28.224098,25.087895,43.903958,63.4077219,57.0827629,57.1356029,57.1884296,54.0525206,54.0525206,57.2943903,54.1056476,60.4834333,63.672176,70.05025485,73.23899755,79.61678325,82.80582625,73.18617085,76.48058025,69.99712785,89.13048495,89.1836048,76.42804055,57.2943903,59.584112,69.8911743,87.70413625,115.6136946,127.5563098,91.2106787,89.14161195,103.4589116,120.0221085
Eastern_Africa,KEN,Kenya,Road transportation no resuspension,CO2,831.0408031,831.0408031,900.1738948,987.9352001,950.3677754,997.5607605,1176.615052,1347.070723,1364.451579,1427.375875,1642.555077,1626.824084,1600.959836,1643.813696,1986.566481,2172.649477,2424.136882,2388.328073,2349.410239,2507.642885,2555.495599,2650.113261,2427.282134,2228.145531,2189.643274,2449.106384,2556.430431,2531.281518,2604.97384,2573.719488,2607.882619,2571.654047,2649.178111,2351.212453,2614.51977,2744.926693,3073.015809,3123.832605,3227.948128,4050.646325,4870.734876,4489.659254,4769.088827,5692.981276,6372.726049,7805.308134,8566.200781,8459.942224,9424.125879,10385.33609,10063.81015,10453.00565,10218.01086,10221.6024
Eastern_Africa,KEN,Kenya,Rail transportation,CO2,672.260132,672.260132,602.2825022,627.3380814,641.5574941,463.0773883,369.9089309,407.5376642,381.0570814,162.3734116,224.8940465,144.3837759,134.7582155,131.549693,137.9667381,112.2985648,130.9189627,122.8292599,102.6729971,96.25595928,102.6729971,73.79630856,96.06180444,102.4788496,57.75338439,51.33634662,64.17074079,70.58778597,64.17074079,51.33634662,41.71077885,32.08521849,70.58778597,77.00482374,67.37926338,57.75338439,67.37926338,51.33634662,44.91930144,28.8766959,,22.45965072,38.50225626,44.91930144,51.33634662,118.71561,137.9667381,37.95023406,47.12213117,56.32103481,36.3343509,85.29563726,83.53231558,83.56167643
Eastern_Africa,KEN,Kenya,Inland navigation,CO2,28.10041677,28.10041677,28.10041677,28.10041677,28.10041677,28.10041677,31.30893936,31.30893936,31.30893936,31.30893936,31.40585037,31.40585037,31.40585037,31.40585037,31.40585037,31.40585037,31.40585037,21.7802826,18.6689961,21.7802826,6.22289034,6.22289034,9.33450192,6.22289034,6.22289034,6.22289034,9.33450192,6.22289034,6.22289034,6.22289034,6.22289034,12.44578068,12.44578068,9.33450192,9.33450192,12.44578068,15.55739226,12.44578068,12.44578068,9.33450192,9.33450192,12.44578068,3.11161158,3.11161158,3.11161158,3.11161158,3.11161158,4.65477408,3.56561676,3.39450858,2.43011232,3.01828266,2.989647671,2.838810276
Eastern_Africa,KEN,Kenya,Other transportation,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.45914912,158.9152009,205.7028875,191.1362334,186.7543951,186.8200376
Eastern_Africa,KEN,Kenya,Residential and other sectors,CO2,622.9912288,622.9912288,692.4768994,711.9894993,720.9974524,741.9801297,750.4328612,786.946637,869.7846894,964.2381783,901.209126,842.6885377,753.3994641,706.1820628,812.2144245,840.7515449,875.6176515,896.1994714,1033.281562,1201.470855,986.2844288,740.4936015,852.1798135,857.787009,975.6019767,1186.211855,1287.203788,1277.760552,1509.887398,1692.258031,1657.881492,1427.28068,1288.145021,998.1761291,1159.379224,1289.593763,1263.960459,1359.840547,1236.960467,1553.238899,1586.548334,1450.186105,1541.305953,1542.054637,1757.585337,2064.478589,2090.028874,2428.554815,2129.243207,1916.490582,1943.304554,2197.994621,2050.526468,2051.247209
Eastern_Africa,KEN,Kenya,Fugitive emissions from oil and gas,CO2,0.001958233,0.001958233,0.001934916,0.002040386,0.002229092,0.002179338,0.002041325,0.002106803,0.002063671,0.002087254,0.002504677,0.002181331,0.00186354,0.001684771,0.001646533,0.001733891,0.001781101,0.001844987,0.001784959,0.001905746,0.001861941,0.001763889,0.001931083,0.0018854,0.00189893,0.001567305,0.001454959,0.001550254,0.001743031,0.001704411,0.001977232,0.001597749,0.001342277,0.001228255,0.001639036,0.001415355,0.001196535,0.001257048,0.001259702,0.00112813,0.00116389,0.001247992,0.000749729,0.000441789,,,,,,,,,,
Eastern_Africa,KEN,Kenya,Cement production,CO2,391.248,389.854,390.4,384.12,412.592,428.766,461.225,538.08,529.97,535.9,592.64,587.52,565.44,533.36,507.37,498.4,517.14,543.12,522,568.92,650.56,604.92,641.75,602.08,621.81,660.97,764.4,632.69,597.74,500.4,477.25,549.12,607.36,690.56,746.43,884.04,863.66,971.55,1064.08,1175.28,1350.44,1585.212,1661.676,1715.001,1953.156,2248.962,2701.9817,2492.50397,2413.544216,2407.401888,2919.507012,3612.470009,3612.470009,3612.470009
Eastern_Africa,KEN,Kenya,Lime production,CO2,19.8,20.025,21.9,23.85,23.85,23.85,22.425,58.5,37.425,20.4,19.725,20.4,16.35,25.875,15.675,21.075,9.525,11.55,20.4,23.85,10.5,9,9,9,9,9,7.65,6.3,5.025,3.675,2.325,0.975,0.975,1.05,1.05,1.05,1.305808744,1.289878688,1.346361811,1.370693651,1.403136104,1.249034451,1.524795304,1.557237757,1.656635912,,,,,,,,,
Eastern_Africa,KEN,Kenya,Soda ash production and use,CO2,54.26139654,54.26139654,57.27754225,57.0963397,58.42613262,56.24293413,72.39334225,72.99662008,101.3506791,105.5736241,105.5736241,165.9014093,106.1769019,131.5145717,150.2161852,151.4227409,157.4555194,152.0260187,145.9932402,156.8522415,162.26,162.925,162.9586673,162.9510823,150.3084974,144.9809124,148.2983275,152.9457425,161.6782295,163.6047645,158.2495409,198.1957632,202.1690014,234.3858373,235.2414425,239.9359455,241.8061201,245.4465186,248.5968613,251.5331649,256.3712819,333.3278766,299.5303921,311.4696126,272.1011268,211.6428311,165.4040582,75.895,90.56694461,100.9712205,104.9004384,87.58907189,87.58907189,87.58907189
Eastern_Africa,KEN,Kenya,Production of other minerals,CO2,0.562625,0.582875,0.60416,0.62649,0.64987,0.67431,0.6998,0.72636,0.75408,0.78307,0.813395,0.84506,0.87799,0.912065,0.94713,0.983035,1.019685,1.057015,1.09495,1.13341,1.17231,1.211705,1.25149,1.291235,1.330405,1.36865,1.4058,1.44211,1.47823,1.51506,1.55329,1.593165,1.6346,1.677555,1.721875,1.76745,1.8143,1.862525,1.91222,1.9635,2.016415,2.071,2.12715,2.127062633,2.184822367,2.244150549,2.289697659,2.336169189,2.383583902,2.434888156,2.952840188,3.307257583,3.307257583,3.307257583
Eastern_Africa,KEN,Kenya,Production of metals,CO2,,,,,,,,,,,,,,0.424,0.456,0.56,1.68,1.872,1.936,1.94,2.036,1.84,1.996,2.1,1.632,1.84,1.944,1.82,1.57,1.57,4.57,4.57,4.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,21.52,21.52,21.52,21.52,21.572,21.572,21.728,15.52,16.52,15.92,20.024,18.624,18.6032
Eastern_Africa,KEN,Kenya,Non-energy use of lubricants/waxes (CO2),CO2,4.9098294,4.9098294,10.46638236,0.58801029,25.28400441,11.70117942,4.2924,16.02299853,16.02299853,8.61421911,12.31860882,22.78499118,4.2924,3.67503234,11.70117942,12.93603822,12.93603822,25.28400441,22.07936619,11.6129853,3.05760294,11.05439265,17.87522352,21.6089706,10.49580147,17.90458089,19.13937795,18.52201029,24.69599412,25.93078971,25.31342205,18.52201029,27.78301617,17.90458089,8.64357648,1.23479706,3.08702205,1.23479706,8.64357648,11.73059853,3.08702205,4.32181911,5.55661617,6.17398236,6.17398236,9.26100588,7.40877942,8.45838441,7.7792253,8.70536793,7.4705106,7.7792253,5.37136985,4.753966938
Eastern_Africa,KEN,Kenya,Solvent and other product use: paint,CO2,6.9362524,7.1861218,7.4490262,7.7248556,8.0132184,8.313943,8.6267368,8.9520596,9.2913414,9.646472,10.0185844,10.4077534,10.8128438,11.2322276,11.6636432,12.1050512,12.5551998,13.0130836,13.4770878,13.945503,14.4166,14.8901016,15.364635,15.8361632,16.299723,16.7520342,17.1928196,17.623969,18.0473898,18.4659992,18.8830818,19.2981866,19.7140438,20.1410176,20.5923784,21.077474,21.5457022,22.0223641,22.49480915,22.96936263,23.4439161,23.91846958,24.39302305,24.77266583,25.15230861,25.53195139,25.94955845,26.37399599,26.80537575,27.21191773,,,,
Eastern_Africa,KEN,Kenya,Solvent and other product use: degrease,CO2,0.280429982,0.290523218,0.301132331,0.312264797,0.323920616,0.336107265,0.348819758,0.362068066,0.375892061,0.39034408,0.405449045,0.421216923,0.437607841,0.454554509,0.471957242,0.489738784,0.507866735,0.526326143,0.545069656,0.564049925,0.583227074,0.602593627,21.78612671,0.641832642,0.661630338,0.681517752,0.701484915,78.05398627,81.558908,57.29046605,17.68921848,12.11713917,7.593530472,31.71400186,49.23191022,51.62606608,35.28319016,56.76942388,76.65142004,122.9310753,138.1164016,130.3654581,122.6150929,122.6445053,117.5604897,112.4768404,100.7580925,90.27997535,80.9115485,72.56593148,63.5679865,55.71448986,48.86045306,40.57746023
Eastern_Africa,KEN,Kenya,Solvent and other product use: chemicals,CO2,,,,,,,,,,,,,,,,,,,,,,,,,1.386451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern_Africa,KEN,Kenya,Solvent and other product use: other,CO2,19.28501433,19.94886787,20.65359533,21.36526195,22.13224938,22.85115383,23.80329764,25.15960698,26.20668386,27.12277943,27.98300188,28.66392631,29.84108918,30.93262744,32.15956712,33.3798399,34.43875956,35.79477737,37.24125922,38.39830155,39.58148557,41.10677734,42.28517147,43.45133903,44.6772666,45.90164396,47.26328676,48.57114705,49.82357992,51.38488543,52.45909152,54.19135757,55.85973344,57.48954844,58.98009771,60.87685387,62.80429256,64.59159206,66.28771541,68.11405917,69.51744567,71.30374908,72.55523618,74.4660285,76.54835901,78.57537492,77.56798561,78.80326181,81.09919126,84.79014076,86.72088195,88.26660748,90.41759039,92.79276551
